,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[58,6]",0.37375,0.00538786,0.483829,0.0,0.0,0.0,1.0,8081.52,8081.52,77.8064,0.999955
"y_rep[58,7]",0.3505,0.00549559,0.477156,0.0,0.0,0.0,1.0,7548.95,7548.95,72.679,1.00009
"y_rep[58,8]",0.452125,0.00564348,0.497734,0.0,0.0,0.0,1.0,7811.79,7811.79,75.2096,0.999945
"y_rep[58,9]",0.156625,,0.36347,0.0,0.0,0.0,1.0,7741.82,7741.82,74.5359,1.00033
"y_rep[58,10]",0.319125,0.00516343,0.466167,0.0,0.0,0.0,1.0,8078.69,8078.69,77.7791,0.999953
"y_rep[59,1]",0.635875,0.00533911,0.481214,0.0,0.0,1.0,1.0,8165.83,8165.83,78.6181,1.00014
"y_rep[59,2]",0.8915,0.00349376,0.31103,0.0,0.0,1.0,1.0,7931.36,7931.36,76.3607,1.00021
"y_rep[59,3]",0.909125,,0.287449,0.0,0.0,1.0,1.0,,,,
"y_rep[59,4]",0.75325,0.00484114,0.431147,0.0,0.0,1.0,1.0,7943.26,7943.26,76.4753,0.999945
"y_rep[59,5]",0.741875,0.0049177,0.43763,0.0,0.0,1.0,1.0,7930.18,7930.18,76.3494,0.999659
"y_rep[59,6]",0.37025,0.00538122,0.482902,0.0,0.0,0.0,1.0,8065.65,8065.65,77.6537,0.999879
"y_rep[59,7]",0.359,0.00532925,0.479737,0.0,0.0,0.0,1.0,8114.77,8114.77,78.1266,0.999974
"y_rep[59,8]",0.457375,0.00564276,0.498211,0.0,0.0,0.0,1.0,7803.5,7803.5,75.1297,0.99962
"y_rep[59,9]",0.154875,0.00398215,0.361808,0.0,0.0,0.0,1.0,8262.58,8262.58,79.5496,0.999616
"y_rep[59,10]",0.32525,0.0052143,0.468497,0.0,0.0,0.0,1.0,8092.89,8092.89,77.9159,0.999937
"y_rep[60,1]",0.646125,0.00546442,0.478201,0.0,0.0,1.0,1.0,7667.14,7667.14,73.8169,1.00009
"y_rep[60,2]",0.8895,,0.313532,0.0,0.0,1.0,1.0,,,,
"y_rep[60,3]",0.907,,0.290451,0.0,0.0,1.0,1.0,,,,
"y_rep[60,4]",0.743625,0.00489557,0.436659,0.0,0.0,1.0,1.0,7966.07,7966.07,76.695,0.999806
"y_rep[60,5]",0.73675,0.00491048,0.440424,0.0,0.0,1.0,1.0,8057.82,8057.82,77.5783,1.0002
"y_rep[60,6]",0.369625,0.00536347,0.482733,0.0,0.0,0.0,1.0,8112.65,8112.65,78.1062,0.999851
"y_rep[60,7]",0.354625,0.005409,0.478429,0.0,0.0,0.0,1.0,7828.16,7828.16,75.3672,0.999961
"y_rep[60,8]",0.450625,0.0055808,0.497587,0.0,0.0,0.0,1.0,7951.48,7951.48,76.5544,1.00035
"y_rep[60,9]",0.156375,,0.363233,0.0,0.0,0.0,1.0,7945.15,7945.15,76.4935,1.00021
"y_rep[60,10]",0.325125,0.00526091,0.468451,0.0,0.0,0.0,1.0,8032.97,8032.97,77.339,1.00051
"y_rep[61,1]",0.640875,0.00535253,0.479774,0.0,0.0,1.0,1.0,8041.65,8041.65,77.4225,1.00053
"y_rep[61,2]",0.893625,0.00344639,0.308336,0.0,0.0,1.0,1.0,8026.97,8026.97,77.2812,0.999758
"y_rep[61,3]",0.905875,,0.292021,0.0,0.0,1.0,1.0,7918.07,7918.07,76.2327,0.999925
"y_rep[61,4]",0.731375,,0.443272,0.0,0.0,1.0,1.0,7820.23,7820.23,75.2908,1.00034
"y_rep[61,5]",0.727125,,0.445465,0.0,0.0,1.0,1.0,7532.1,7532.1,72.5167,1.00005
"y_rep[61,6]",0.373375,0.00563873,0.483731,0.0,0.0,0.0,1.0,7372.46,7372.46,70.9798,0.99999
"y_rep[61,7]",0.358,0.0054293,0.479442,0.0,0.0,0.0,1.0,7802.46,7802.46,75.1197,1.00009
"y_rep[61,8]",0.453125,,0.497829,0.0,0.0,0.0,1.0,7993.7,7993.7,76.9609,1.00024
"y_rep[61,9]",0.159375,0.0040715,0.366048,0.0,0.0,0.0,1.0,8089.69,8089.69,77.8851,0.999762
"y_rep[61,10]",0.32,0.00520469,0.466505,0.0,0.0,0.0,1.0,8039.25,8039.25,77.3994,1.00001
"y_rep[62,1]",0.638875,0.00537217,0.480357,0.0,0.0,1.0,1.0,8006.65,8006.65,77.0856,0.999789
"y_rep[62,2]",0.894,,0.307857,0.0,0.0,1.0,1.0,,,,
"y_rep[62,3]",0.90975,0.00320768,0.286558,0.0,0.0,1.0,1.0,7990.62,7990.62,76.9312,1.00007
"y_rep[62,4]",0.74,0.00497757,0.438662,0.0,0.0,1.0,1.0,7771.74,7771.74,74.824,0.999863
"y_rep[62,5]",0.734375,0.00489391,0.441693,0.0,0.0,1.0,1.0,8151.8,8151.8,78.483,1.00014
"y_rep[62,6]",0.375125,0.00534091,0.484185,0.0,0.0,0.0,1.0,8231.05,8231.05,79.246,0.999734
"y_rep[62,7]",0.35875,0.00548119,0.479664,0.0,0.0,0.0,1.0,7728.35,7728.35,74.4062,1.00089
"y_rep[62,8]",0.4445,0.00552572,0.496941,0.0,0.0,0.0,1.0,8102.5,8102.5,78.0084,0.999813
"y_rep[62,9]",0.153625,,0.360611,0.0,0.0,0.0,1.0,7979.42,7979.42,76.8234,1.00028
"y_rep[62,10]",0.32225,0.00518426,0.467367,0.0,0.0,0.0,1.0,8137.61,8137.61,78.3464,0.999744
"y_rep[63,1]",0.636375,0.00533748,0.481073,0.0,0.0,1.0,1.0,8138.44,8138.44,78.3545,1.00051
"y_rep[63,2]",0.8885,,0.31477,0.0,0.0,1.0,1.0,,,,
"y_rep[63,3]",0.9045,,0.293923,0.0,0.0,1.0,1.0,,,,
"y_rep[63,4]",0.7405,0.0049619,0.438388,0.0,0.0,1.0,1.0,7825.83,7825.83,75.3447,0.99982
"y_rep[63,5]",0.740625,0.00494827,0.438319,0.0,0.0,1.0,1.0,7859.05,7859.05,75.6645,1.00023
"y_rep[63,6]",0.380125,0.00544891,0.485448,0.0,0.0,0.0,1.0,7937.88,7937.88,76.4235,0.999752
"y_rep[63,7]",0.354125,0.00542727,0.478277,0.0,0.0,0.0,1.0,7794.22,7794.22,75.0404,0.999839
"y_rep[63,8]",0.4425,0.00547692,0.496714,0.0,0.0,0.0,1.0,8245.84,8245.84,79.3885,0.99961
"y_rep[63,9]",0.15475,0.0041627,0.361689,0.0,0.0,0.0,1.0,7562.27,7562.27,72.8073,1.00016
"y_rep[63,10]",0.319375,0.00523155,0.466264,0.0,0.0,0.0,1.0,7952.86,7952.86,76.5678,0.999872
"y_rep[64,1]",0.634625,,0.481565,0.0,0.0,1.0,1.0,7720.02,7720.02,74.326,1.00012
"y_rep[64,2]",0.887875,,0.31554,0.0,0.0,1.0,1.0,,,,
"y_rep[64,3]",0.907625,,0.289573,0.0,0.0,1.0,1.0,8004.48,8004.48,77.0647,1.0001
"y_rep[64,4]",0.74725,,0.434616,0.0,0.0,1.0,1.0,8017.81,8017.81,77.193,1.00008
"y_rep[64,5]",0.731,0.00497245,0.443468,0.0,0.0,1.0,1.0,7962.05,7962.05,76.6562,0.999898
"y_rep[64,6]",0.37825,0.00545046,0.484981,0.0,0.0,0.0,1.0,7936.11,7936.11,76.4065,0.999731
"y_rep[64,7]",0.349,0.00537346,0.476684,0.0,0.0,0.0,1.0,7885.89,7885.89,75.9229,1.00002
"y_rep[64,8]",0.45525,0.00570007,0.498025,0.0,0.0,0.0,1.0,7640.1,7640.1,73.5565,0.999911
"y_rep[64,9]",0.163,0.00410048,0.369389,0.0,0.0,0.0,1.0,8139.57,8139.57,78.3653,0.999663
"y_rep[64,10]",0.325625,0.00524036,0.468637,0.0,0.0,0.0,1.0,8011.59,8011.59,77.1332,0.999993
"y_rep[65,1]",0.628625,0.00531247,0.483203,0.0,0.0,1.0,1.0,8280.57,8280.57,79.7228,0.999665
"y_rep[65,2]",0.891125,0.00357083,0.311502,0.0,0.0,1.0,1.0,7619.22,7619.22,73.3556,1.00007
"y_rep[65,3]",0.91225,,0.282949,0.0,0.0,1.0,1.0,7739.61,7739.61,74.5147,0.999646
"y_rep[65,4]",0.747875,0.00494214,0.43426,0.0,0.0,1.0,1.0,7765.18,7765.18,74.7608,0.999755
"y_rep[65,5]",0.735125,0.00509161,0.441294,0.0,0.0,1.0,1.0,7520.96,7520.96,72.4095,1.00046
"y_rep[65,6]",0.36125,0.0053128,0.480393,0.0,0.0,0.0,1.0,8188.74,8188.74,78.8387,0.99976
"y_rep[65,7]",0.355875,0.00534515,0.478808,0.0,0.0,0.0,1.0,8042.61,8042.61,77.4318,0.999724
"y_rep[65,8]",0.454375,0.00561126,0.497945,0.0,0.0,0.0,1.0,7899.93,7899.93,76.0581,1.00009
"y_rep[65,9]",0.152125,,0.359164,0.0,0.0,0.0,1.0,7997.38,7997.38,76.9963,0.999952
"y_rep[65,10]",0.325125,0.00526871,0.468451,0.0,0.0,0.0,1.0,8002.27,8002.27,77.0434,0.999843
"y_rep[66,1]",0.64275,0.00542123,0.479219,0.0,0.0,1.0,1.0,7885.33,7885.33,75.9175,0.999976
"y_rep[66,2]",0.891125,0.00355587,0.311502,0.0,0.0,1.0,1.0,7703.7,7703.7,74.1689,0.999902
"y_rep[66,3]",0.908,0.00330538,0.289044,0.0,0.0,1.0,1.0,7674.24,7674.24,73.8852,1.00024
"y_rep[66,4]",0.751625,,0.432097,0.0,0.0,1.0,1.0,8161.73,8161.73,78.5787,0.99997
"y_rep[66,5]",0.7285,0.00502469,0.444761,0.0,0.0,1.0,1.0,7841.57,7841.57,75.4962,1.00024
"y_rep[66,6]",0.37475,0.00552178,0.484089,0.0,0.0,0.0,1.0,7742.01,7742.01,74.5377,0.999641
"y_rep[66,7]",0.356625,0.00543646,0.479033,0.0,0.0,0.0,1.0,7803.63,7803.63,75.131,0.99993
"y_rep[66,8]",0.4555,0.00548947,0.498047,0.0,0.0,0.0,1.0,8245.42,8245.42,79.3844,1.00026
"y_rep[66,9]",0.168875,0.00415006,0.374665,0.0,0.0,0.0,1.0,8155.65,8155.65,78.5201,0.999916
"y_rep[66,10]",0.31675,0.00533053,0.465238,0.0,0.0,0.0,1.0,7651.75,7651.75,73.6687,1.00014
"y_rep[67,1]",0.6435,0.00541357,0.478995,0.0,0.0,1.0,1.0,7834.86,7834.86,75.4316,0.999869
"y_rep[67,2]",0.893625,,0.308336,0.0,0.0,1.0,1.0,,,,
"y_rep[67,3]",0.909625,,0.286736,0.0,0.0,1.0,1.0,,,,
"y_rep[67,4]",0.749125,0.00491129,0.433544,0.0,0.0,1.0,1.0,7794.88,7794.88,75.0468,0.999668
"y_rep[67,5]",0.7265,0.00497946,0.445783,0.0,0.0,1.0,1.0,8037.29,8037.29,77.3805,1.0003
"y_rep[67,6]",0.373625,0.0054337,0.483796,0.0,0.0,0.0,1.0,7948.85,7948.85,76.5291,1.00005
"y_rep[67,7]",0.36,,0.48003,0.0,0.0,0.0,1.0,,,,
"y_rep[67,8]",0.447125,0.0055728,0.497227,0.0,0.0,0.0,1.0,7992.63,7992.63,76.9507,1.00007
"y_rep[67,9]",0.15375,0.00420207,0.360731,0.0,0.0,0.0,1.0,7385.09,7385.09,71.1014,0.999771
"y_rep[67,10]",0.325375,0.00528243,0.468544,0.0,0.0,0.0,1.0,7881.0,7881.0,75.8759,1.00005
"y_rep[68,1]",0.632375,0.00533388,0.482189,0.0,0.0,1.0,1.0,8178.95,8178.95,78.7444,1.0001
"y_rep[68,2]",0.88825,0.00366393,0.315078,0.0,0.0,1.0,1.0,7443.85,7443.85,71.6671,0.999819
"y_rep[68,3]",0.90775,,0.289397,0.0,0.0,1.0,1.0,,,,
"y_rep[68,4]",0.748375,0.00495548,0.433974,0.0,0.0,1.0,1.0,7684.31,7684.31,73.9822,1.00007
"y_rep[68,5]",0.728875,0.00516839,0.444568,0.0,0.0,1.0,1.0,7414.78,7414.78,71.3872,1.0005
"y_rep[68,6]",0.382375,0.00545764,0.485998,0.0,0.0,0.0,1.0,7938.9,7938.9,76.4333,0.999776
"y_rep[68,7]",0.358625,0.00547308,0.479627,0.0,0.0,0.0,1.0,7740.61,7740.61,74.5243,0.999784
"y_rep[68,8]",0.44575,0.00551854,0.497079,0.0,0.0,0.0,1.0,8125.56,8125.56,78.2304,0.999737
"y_rep[68,9]",0.156125,0.00420442,0.362996,0.0,0.0,0.0,1.0,7611.56,7611.56,73.2818,0.999766
"y_rep[68,10]",0.318125,0.00522705,0.465777,0.0,0.0,0.0,1.0,7953.47,7953.47,76.5736,0.999881
"y_rep[69,1]",0.6325,0.00533911,0.482154,0.0,0.0,1.0,1.0,8157.87,8157.87,78.5415,1.00002
"y_rep[69,2]",0.890375,,0.312441,0.0,0.0,1.0,1.0,,,,
"y_rep[69,3]",0.910875,,0.284942,0.0,0.0,1.0,1.0,,,,
"y_rep[69,4]",0.7375,0.00496699,0.44002,0.0,0.0,1.0,1.0,7860.6,7860.6,75.6794,1.00026
"y_rep[69,5]",0.74425,,0.436309,0.0,0.0,1.0,1.0,7877.96,7877.96,75.8467,1.00042
"y_rep[69,6]",0.369,0.00541349,0.482564,0.0,0.0,0.0,1.0,7982.9,7982.9,76.857,1.00018
"y_rep[69,7]",0.355875,0.00542631,0.478808,0.0,0.0,0.0,1.0,7867.79,7867.79,75.7487,0.99975
"y_rep[69,8]",0.457625,0.00549968,0.498232,0.0,0.0,0.0,1.0,8230.21,8230.21,79.238,0.999837
"y_rep[69,9]",0.147,,0.354128,0.0,0.0,0.0,1.0,,,,
"y_rep[69,10]",0.320625,,0.466746,0.0,0.0,0.0,1.0,8075.69,8075.69,77.7503,0.999942
"y_rep[70,1]",0.63825,,0.480537,0.0,0.0,1.0,1.0,7881.71,7881.71,75.8827,1.00016
"y_rep[70,2]",0.890375,0.00364438,0.312441,0.0,0.0,1.0,1.0,7397.11,7397.11,71.2172,0.999899
"y_rep[70,3]",0.9035,,0.295294,0.0,0.0,1.0,1.0,,,,
"y_rep[70,4]",0.738875,0.00488202,0.439275,0.0,0.0,1.0,1.0,8148.51,8148.51,78.4514,0.999711
"y_rep[70,5]",0.734625,0.00488445,0.44156,0.0,0.0,1.0,1.0,8187.0,8187.0,78.8219,1.00011
"y_rep[70,6]",0.384875,0.00553255,0.486596,0.0,0.0,0.0,1.0,7740.83,7740.83,74.5263,1.00068
"y_rep[70,7]",0.35575,0.00557481,0.47877,0.0,0.0,0.0,1.0,7392.2,7392.2,71.1698,1.00016
"y_rep[70,8]",0.458,0.00564327,0.498264,0.0,0.0,0.0,1.0,7812.46,7812.46,75.216,1.00017
"y_rep[70,9]",0.15825,0.00402826,0.364998,0.0,0.0,0.0,1.0,8214.87,8214.87,79.0903,0.999639
"y_rep[70,10]",0.321875,0.00520287,0.467225,0.0,0.0,0.0,1.0,8072.78,8072.78,77.7223,1.00003
"y_rep[71,1]",0.639,,0.480321,0.0,0.0,1.0,1.0,7387.98,7387.98,71.1293,0.999918
"y_rep[71,2]",0.88925,,0.313842,0.0,0.0,1.0,1.0,7691.51,7691.51,74.0515,0.999897
"y_rep[71,3]",0.9005,,0.299351,0.0,0.0,1.0,1.0,,,,
"y_rep[71,4]",0.74375,0.004925,0.436589,0.0,0.0,1.0,1.0,7867.33,7867.33,75.7443,0.999994
"y_rep[71,5]",0.727625,0.00493519,0.44521,0.0,0.0,1.0,1.0,8170.0,8170.0,78.6583,1.00023
"y_rep[71,6]",0.382125,0.00556939,0.485937,0.0,0.0,0.0,1.0,7647.78,7647.78,73.6305,0.999967
"y_rep[71,7]",0.352625,,0.477817,0.0,0.0,0.0,1.0,7586.45,7586.45,73.04,0.999909
"y_rep[71,8]",0.448375,0.00560088,0.497359,0.0,0.0,0.0,1.0,7892.7,7892.7,75.9885,1.00003
"y_rep[71,9]",0.151125,,0.358193,0.0,0.0,0.0,1.0,8008.95,8008.95,77.1078,0.999724
"y_rep[71,10]",0.319,0.00516401,0.466118,0.0,0.0,0.0,1.0,8154.74,8154.74,78.5114,1.0
"y_rep[72,1]",0.631125,0.00533596,0.48253,0.0,0.0,1.0,1.0,8183.36,8183.36,78.7869,0.99998
"y_rep[72,2]",0.885625,,0.318286,0.0,0.0,1.0,1.0,,,,
"y_rep[72,3]",0.90225,,0.296995,0.0,0.0,1.0,1.0,8013.03,8013.03,77.147,1.0002
"y_rep[72,4]",0.7325,,0.442683,0.0,0.0,1.0,1.0,7715.39,7715.39,74.2815,1.00092
"y_rep[72,5]",0.731125,,0.443403,0.0,0.0,1.0,1.0,7920.44,7920.44,76.2556,0.999829
"y_rep[72,6]",0.37425,0.00550108,0.483959,0.0,0.0,0.0,1.0,7774.04,7774.04,74.8461,0.999716
"y_rep[72,7]",0.344375,0.0052802,0.475194,0.0,0.0,0.0,1.0,8145.87,8145.87,78.426,0.999836
"y_rep[72,8]",0.448625,0.00562266,0.497385,0.0,0.0,0.0,1.0,7848.15,7848.15,75.5596,0.999872
"y_rep[72,9]",0.15475,,0.361689,0.0,0.0,0.0,1.0,,,,
"y_rep[72,10]",0.32125,0.00521144,0.466986,0.0,0.0,0.0,1.0,8029.29,8029.29,77.3035,0.999713
"y_rep[73,1]",0.636375,,0.481073,0.0,0.0,1.0,1.0,8214.79,8214.79,79.0896,0.999591
"y_rep[73,2]",0.884625,0.00354308,0.319494,0.0,0.0,1.0,1.0,8140.57,8140.57,78.3749,0.999584
"y_rep[73,3]",0.90475,,0.293578,0.0,0.0,1.0,1.0,,,,
"y_rep[73,4]",0.751875,,0.431952,0.0,0.0,1.0,1.0,8291.48,8291.48,79.8279,0.999735
"y_rep[73,5]",0.732125,0.0049412,0.44288,0.0,0.0,1.0,1.0,8048.81,8048.81,77.4915,0.999682
"y_rep[73,6]",0.36175,0.00544857,0.480537,0.0,0.0,0.0,1.0,7804.51,7804.51,75.1395,0.999777
"y_rep[73,7]",0.351,0.00568064,0.477313,0.0,0.0,0.0,1.0,7078.11,7078.11,68.1459,0.999899
"y_rep[73,8]",0.458875,0.00572127,0.498337,0.0,0.0,0.0,1.0,7615.27,7615.27,73.3175,1.00036
"y_rep[73,9]",0.152125,,0.359164,0.0,0.0,0.0,1.0,,,,
"y_rep[73,10]",0.317375,0.00516499,0.465484,0.0,0.0,0.0,1.0,8131.39,8131.39,78.2866,0.999727
"y_rep[74,1]",0.636625,0.00553869,0.481002,0.0,0.0,1.0,1.0,7548.9,7548.9,72.6785,0.999856
"y_rep[74,2]",0.895375,,0.306089,0.0,0.0,1.0,1.0,,,,
"y_rep[74,3]",0.911375,0.00326233,0.284219,0.0,0.0,1.0,1.0,7613.34,7613.34,73.2989,1.00032
"y_rep[74,4]",0.7345,0.0049053,0.441627,0.0,0.0,1.0,1.0,8109.52,8109.52,78.076,0.999882
"y_rep[74,5]",0.74325,0.00490672,0.436868,0.0,0.0,1.0,1.0,7985.99,7985.99,76.8866,0.99973
"y_rep[74,6]",0.36575,0.0053682,0.48167,0.0,0.0,0.0,1.0,8059.53,8059.53,77.5947,0.999585
"y_rep[74,7]",0.35075,0.00542511,0.477235,0.0,0.0,0.0,1.0,7772.16,7772.16,74.828,0.999832
"y_rep[74,8]",0.455375,0.0054752,0.498036,0.0,0.0,0.0,1.0,8281.43,8281.43,79.7311,0.99992
"y_rep[74,9]",0.148375,0.0039081,0.355494,0.0,0.0,0.0,1.0,8294.34,8294.34,79.8554,1.0003
"y_rep[74,10]",0.31975,,0.466409,0.0,0.0,0.0,1.0,7988.71,7988.71,76.9129,0.999819
"y_rep[75,1]",0.6395,0.00533486,0.480176,0.0,0.0,1.0,1.0,8113.06,8113.06,78.11,1.00006
"y_rep[75,2]",0.888125,0.0035501,0.315232,0.0,0.0,1.0,1.0,7886.37,7886.37,75.9276,1.00033
"y_rep[75,3]",0.905125,0.0033848,0.293061,0.0,0.0,1.0,1.0,7602.96,7602.96,73.199,0.99976
"y_rep[75,4]",0.742,0.00486324,0.437561,0.0,0.0,1.0,1.0,8105.26,8105.26,78.035,0.999858
"y_rep[75,5]",0.736375,0.00498819,0.440626,0.0,0.0,1.0,1.0,7812.71,7812.71,75.2184,0.999986
"y_rep[75,6]",0.36725,0.00549251,0.482086,0.0,0.0,0.0,1.0,7711.46,7711.46,74.2436,1.00004
"y_rep[75,7]",0.35725,0.00546242,0.479219,0.0,0.0,0.0,1.0,7709.11,7709.11,74.221,0.99995
"y_rep[75,8]",0.461375,0.00556153,0.498537,0.0,0.0,0.0,1.0,8044.09,8044.09,77.4461,1.00025
"y_rep[75,9]",0.1485,,0.355617,0.0,0.0,0.0,1.0,,,,
"y_rep[75,10]",0.319875,0.00527614,0.466457,0.0,0.0,0.0,1.0,7826.82,7826.82,75.3542,0.999669
"y_rep[76,1]",0.640125,,0.479994,0.0,0.0,1.0,1.0,7979.99,7979.99,76.829,0.999829
"y_rep[76,2]",0.895125,0.00340922,0.306411,0.0,0.0,1.0,1.0,8251.91,8251.91,79.4469,0.999776
"y_rep[76,3]",0.90875,0.00338451,0.287982,0.0,0.0,1.0,1.0,7301.35,7301.35,70.2952,0.999854
"y_rep[76,4]",0.746875,0.00483495,0.434829,0.0,0.0,1.0,1.0,8098.07,8098.07,77.9658,0.99998
"y_rep[76,5]",0.729625,,0.444181,0.0,0.0,1.0,1.0,7756.9,7756.9,74.6811,0.999627
"y_rep[76,6]",0.37,0.00545648,0.482834,0.0,0.0,0.0,1.0,7847.62,7847.62,75.5545,1.00001
"y_rep[76,7]",0.3515,0.0052796,0.477469,0.0,0.0,0.0,1.0,8190.82,8190.82,78.8587,1.00034
"y_rep[76,8]",0.448625,0.00563614,0.497385,0.0,0.0,0.0,1.0,7808.8,7808.8,75.1808,0.999677
"y_rep[76,9]",0.15325,,0.360251,0.0,0.0,0.0,1.0,,,,
"y_rep[76,10]",0.318375,0.00526807,0.465875,0.0,0.0,0.0,1.0,7856.85,7856.85,75.6434,1.00021
"y_rep[77,1]",0.633,0.00537198,0.482017,0.0,0.0,1.0,1.0,8078.38,8078.38,77.7762,1.00036
"y_rep[77,2]",0.893,,0.309133,0.0,0.0,1.0,1.0,,,,
"y_rep[77,3]",0.90725,,0.2901,0.0,0.0,1.0,1.0,,,,
"y_rep[77,4]",0.73025,,0.443858,0.0,0.0,1.0,1.0,7731.15,7731.15,74.4332,0.999718
"y_rep[77,5]",0.7325,,0.442683,0.0,0.0,1.0,1.0,,,,
"y_rep[77,6]",0.3765,0.00561649,0.484538,0.0,0.0,0.0,1.0,7481.82,7481.82,72.0327,0.999929
"y_rep[77,7]",0.351125,0.00539683,0.477352,0.0,0.0,0.0,1.0,7841.72,7841.72,75.4977,0.999996
"y_rep[77,8]",0.462375,0.00551665,0.498614,0.0,0.0,0.0,1.0,8173.65,8173.65,78.6934,0.999735
"y_rep[77,9]",0.153,0.00407213,0.36001,0.0,0.0,0.0,1.0,7820.92,7820.92,75.2975,1.00016
"y_rep[77,10]",0.326,0.00522769,0.468777,0.0,0.0,0.0,1.0,8056.84,8056.84,77.5688,1.00026
"y_rep[78,1]",0.633375,0.00540716,0.481913,0.0,0.0,1.0,1.0,7951.87,7951.87,76.5582,1.00019
"y_rep[78,2]",0.8885,0.00350694,0.31477,0.0,0.0,1.0,1.0,8063.65,8063.65,77.6344,1.00006
"y_rep[78,3]",0.909375,,0.287093,0.0,0.0,1.0,1.0,7699.41,7699.41,74.1276,1.00016
"y_rep[78,4]",0.73625,,0.440693,0.0,0.0,1.0,1.0,8048.38,8048.38,77.4873,0.999986
"y_rep[78,5]",0.73775,,0.439885,0.0,0.0,1.0,1.0,7789.49,7789.49,74.9949,1.00019
"y_rep[78,6]",0.3795,0.00535986,0.485293,0.0,0.0,0.0,1.0,8231.38,8231.38,79.2492,1.00022
"y_rep[78,7]",0.352875,0.00517168,0.477894,0.0,0.0,0.0,1.0,8553.23,8553.23,82.3479,0.999708
"y_rep[78,8]",0.449625,0.00540782,0.497487,0.0,0.0,0.0,1.0,8488.13,8488.13,81.7212,0.999992
"y_rep[78,9]",0.155875,,0.362759,0.0,0.0,0.0,1.0,,,,
"y_rep[78,10]",0.323,0.00536435,0.467652,0.0,0.0,0.0,1.0,7624.51,7624.51,73.4065,0.999709
"y_rep[79,1]",0.633125,0.00564053,0.481982,0.0,0.0,1.0,1.0,7326.8,7326.8,70.5402,1.00014
"y_rep[79,2]",0.88625,,0.317527,0.0,0.0,1.0,1.0,,,,
"y_rep[79,3]",0.908625,,0.28816,0.0,0.0,1.0,1.0,8057.84,8057.84,77.5785,0.999787
"y_rep[79,4]",0.74425,0.00510156,0.436309,0.0,0.0,1.0,1.0,7385.2,7385.2,71.1025,1.00014
"y_rep[79,5]",0.735875,0.00492332,0.440894,0.0,0.0,1.0,1.0,8030.5,8030.5,77.3152,0.999762
"y_rep[79,6]",0.389875,,0.487752,0.0,0.0,0.0,1.0,7627.07,7627.07,73.4311,1.00085
"y_rep[79,7]",0.36325,0.00533402,0.480966,0.0,0.0,0.0,1.0,8143.94,8143.94,78.4074,1.00007
"y_rep[79,8]",0.461375,0.00559252,0.498537,0.0,0.0,0.0,1.0,7957.8,7957.8,76.6153,1.00039
"y_rep[79,9]",0.157875,0.00408558,0.364647,0.0,0.0,0.0,1.0,7978.59,7978.59,76.8154,1.00037
"y_rep[79,10]",0.31925,0.00518521,0.466215,0.0,0.0,0.0,1.0,8106.36,8106.36,78.0456,0.999999
"y_rep[80,1]",0.631375,0.00535694,0.482462,0.0,0.0,1.0,1.0,8136.71,8136.71,78.3378,0.999989
"y_rep[80,2]",0.891,,0.311659,0.0,0.0,1.0,1.0,,,,
"y_rep[80,3]",0.903,,0.295976,0.0,0.0,1.0,1.0,,,,
"y_rep[80,4]",0.746625,0.00481296,0.434971,0.0,0.0,1.0,1.0,8180.49,8180.49,78.7593,0.999949
"y_rep[80,5]",0.729875,0.0048986,0.444052,0.0,0.0,1.0,1.0,8222.66,8222.66,79.1653,0.999977
"y_rep[80,6]",0.37325,0.00537661,0.483698,0.0,0.0,0.0,1.0,8098.34,8098.34,77.9684,1.0001
"y_rep[80,7]",0.35475,0.00556521,0.478467,0.0,0.0,0.0,1.0,7462.89,7462.89,71.8504,0.999727
"y_rep[80,8]",0.45725,0.00553195,0.4982,0.0,0.0,0.0,1.0,8118.64,8118.64,78.1638,0.999797
"y_rep[80,9]",0.159,,0.365699,0.0,0.0,0.0,1.0,8178.27,8178.27,78.7379,1.00047
"y_rep[80,10]",0.31775,,0.465631,0.0,0.0,0.0,1.0,7958.25,7958.25,76.6197,0.999944
"y_rep[81,1]",0.62625,0.00534662,0.483829,0.0,0.0,1.0,1.0,8202.36,8202.36,78.9698,0.999803
"y_rep[81,2]",0.8815,0.00376294,0.323219,0.0,0.0,1.0,1.0,7391.28,7391.28,71.161,1.00057
"y_rep[81,3]",0.908625,0.00323675,0.28816,0.0,0.0,1.0,1.0,7935.4,7935.4,76.3996,1.00034
"y_rep[81,4]",0.738,,0.43975,0.0,0.0,1.0,1.0,8016.3,8016.3,77.1786,0.999888
"y_rep[81,5]",0.7385,0.00495448,0.439479,0.0,0.0,1.0,1.0,7958.23,7958.23,76.6194,0.999882
"y_rep[81,6]",0.371875,0.00537368,0.483335,0.0,0.0,0.0,1.0,8101.15,8101.15,77.9954,1.00041
"y_rep[81,7]",0.356875,,0.479107,0.0,0.0,0.0,1.0,7973.99,7973.99,76.7711,0.999776
"y_rep[81,8]",0.442875,0.0056128,0.496757,0.0,0.0,0.0,1.0,7858.04,7858.04,75.6548,1.00005
"y_rep[81,9]",0.1555,,0.362403,0.0,0.0,0.0,1.0,,,,
"y_rep[81,10]",0.323125,0.00520152,0.467699,0.0,0.0,0.0,1.0,8091.44,8091.44,77.9019,1.00005
