,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[79,6]",0.50475,,0.500009,0.0,0.0,1.0,1.0,,,,
"y_rep[79,7]",0.501875,0.00551349,0.500028,0.0,0.0,1.0,1.0,8233.42,8233.42,1157.19,0.99981
"y_rep[80,1]",0.49875,0.00586214,0.50003,0.0,0.0,0.0,1.0,7323.69,7323.69,1029.33,0.999782
"y_rep[80,2]",0.49725,0.00565294,0.500024,0.0,0.0,0.0,1.0,7859.49,7859.49,1104.64,1.00015
"y_rep[80,3]",0.5085,0.00550301,0.499959,0.0,0.0,1.0,1.0,8264.86,8264.86,1161.61,0.999909
"y_rep[80,4]",0.645,0.00533101,0.478543,0.0,0.0,1.0,1.0,8090.05,8090.05,1137.04,0.999567
"y_rep[80,5]",0.202625,0.00448501,0.40198,0.0,0.0,0.0,1.0,8046.41,8046.41,1130.91,0.999852
"y_rep[80,6]",0.502125,0.00568071,0.500027,0.0,0.0,1.0,1.0,7767.3,7767.3,1091.68,1.00006
"y_rep[80,7]",0.498875,0.00561249,0.50003,0.0,0.0,0.0,1.0,7966.55,7966.55,1119.68,0.999953
"y_rep[81,1]",0.496875,,0.500021,0.0,0.0,0.0,1.0,8100.9,8100.9,1138.57,0.999821
"y_rep[81,2]",0.50325,0.00552283,0.500021,0.0,0.0,1.0,1.0,8204.85,8204.85,1153.18,0.999813
"y_rep[81,3]",0.4975,0.00550778,0.500025,0.0,0.0,0.0,1.0,8251.08,8251.08,1159.67,1.00074
"y_rep[81,4]",0.650625,0.00525995,0.476802,0.0,0.0,1.0,1.0,8221.95,8221.95,1155.58,1.00018
"y_rep[81,5]",0.19525,,0.396418,0.0,0.0,0.0,1.0,,,,
"y_rep[81,6]",0.496375,,0.500018,0.0,0.0,0.0,1.0,7942.85,7942.85,1116.35,1.0002
"y_rep[81,7]",0.498125,0.00569884,0.500028,0.0,0.0,0.0,1.0,7771.67,7771.67,1092.29,1.00002
"y_rep[82,1]",0.5055,0.00561291,0.500001,0.0,0.0,1.0,1.0,7955.76,7955.76,1118.17,1.00024
"y_rep[82,2]",0.500875,0.00562669,0.50003,0.0,0.0,1.0,1.0,7913.11,7913.11,1112.17,0.999802
"y_rep[82,3]",0.5065,0.00560396,0.499989,0.0,0.0,1.0,1.0,7994.81,7994.81,1123.66,0.99984
"y_rep[82,4]",0.63825,0.00513417,0.480537,0.0,0.0,1.0,1.0,8774.06,8774.06,1233.18,0.999695
"y_rep[82,5]",0.20375,,0.40281,0.0,0.0,0.0,1.0,7965.22,7965.22,1119.5,0.999958
"y_rep[82,6]",0.5065,,0.499989,0.0,0.0,1.0,1.0,7855.46,7855.46,1104.07,0.999904
"y_rep[82,7]",0.491,0.00556148,0.49995,0.0,0.0,0.0,1.0,8085.17,8085.17,1136.36,0.999688
"y_rep[83,1]",0.50175,,0.500028,0.0,0.0,1.0,1.0,7946.28,7946.28,1116.84,0.999916
"y_rep[83,2]",0.495125,,0.500007,0.0,0.0,0.0,1.0,7716.74,7716.74,1084.57,0.999782
"y_rep[83,3]",0.502875,,0.500023,0.0,0.0,1.0,1.0,8025.66,8025.66,1127.99,1.00017
"y_rep[83,4]",0.646,,0.478239,0.0,0.0,1.0,1.0,7048.91,7048.91,990.711,1.00089
"y_rep[83,5]",0.200125,,0.400119,0.0,0.0,0.0,1.0,,,,
"y_rep[83,6]",0.503875,,0.500016,0.0,0.0,1.0,1.0,8203.47,8203.47,1152.98,1.00005
"y_rep[83,7]",0.493875,,0.499994,0.0,0.0,0.0,1.0,8428.08,8428.08,1184.55,0.999705
"y_rep[84,1]",0.50175,0.00565148,0.500028,0.0,0.0,1.0,1.0,7842.24,7842.24,1102.21,0.999896
"y_rep[84,2]",0.500875,,0.50003,0.0,0.0,1.0,1.0,7950.31,7950.31,1117.4,0.99992
"y_rep[84,3]",0.49975,,0.500031,0.0,0.0,0.0,1.0,8151.97,8151.97,1145.74,1.00021
"y_rep[84,4]",0.65775,0.00525754,0.474492,0.0,0.0,1.0,1.0,8169.86,8169.86,1148.26,0.999921
"y_rep[84,5]",0.197875,0.00449367,0.398422,0.0,0.0,0.0,1.0,7867.66,7867.66,1105.79,0.999799
"y_rep[84,6]",0.501375,0.00589255,0.500029,0.0,0.0,1.0,1.0,7261.02,7261.02,1020.52,0.999953
"y_rep[84,7]",0.493625,0.00561596,0.499991,0.0,0.0,0.0,1.0,7935.09,7935.09,1115.26,1.00034
"y_rep[85,1]",0.496625,0.00553462,0.50002,0.0,0.0,0.0,1.0,8166.51,8166.51,1147.79,0.999985
"y_rep[85,2]",0.498,0.00541432,0.500027,0.0,0.0,0.0,1.0,8537.49,8537.49,1199.93,0.99962
"y_rep[85,3]",0.4985,0.00558363,0.500029,0.0,0.0,0.0,1.0,8026.41,8026.41,1128.1,0.9999
"y_rep[85,4]",0.655125,,0.475357,0.0,0.0,1.0,1.0,7978.82,7978.82,1121.41,0.999713
"y_rep[85,5]",0.20575,,0.404274,0.0,0.0,0.0,1.0,8006.97,8006.97,1125.37,0.999887
"y_rep[85,6]",0.494375,0.0055448,0.5,0.0,0.0,0.0,1.0,8132.85,8132.85,1143.06,1.00039
"y_rep[85,7]",0.493875,0.00556132,0.499994,0.0,0.0,0.0,1.0,8093.72,8093.72,1137.56,0.999889
"y_rep[86,1]",0.4905,0.00550447,0.499941,0.0,0.0,0.0,1.0,8265.35,8265.35,1161.68,0.99975
"y_rep[86,2]",0.49925,,0.500031,0.0,0.0,0.0,1.0,8374.52,8374.52,1177.02,1.00008
"y_rep[86,3]",0.488125,0.00562236,0.49989,0.0,0.0,0.0,1.0,7923.71,7923.71,1113.66,1.00002
"y_rep[86,4]",0.646,0.00533005,0.478239,0.0,0.0,1.0,1.0,8078.77,8078.77,1135.46,0.999985
"y_rep[86,5]",0.203125,,0.40235,0.0,0.0,0.0,1.0,7974.01,7974.01,1120.73,1.00004
"y_rep[86,6]",0.495125,0.00550538,0.500007,0.0,0.0,0.0,1.0,8261.28,8261.28,1161.11,0.999733
"y_rep[86,7]",0.496625,0.0056045,0.50002,0.0,0.0,0.0,1.0,7971.72,7971.72,1120.41,0.999766
"y_rep[87,1]",0.50475,,0.500009,0.0,0.0,1.0,1.0,8151.8,8151.8,1145.72,0.999673
"y_rep[87,2]",0.501375,0.00553832,0.500029,0.0,0.0,1.0,1.0,8219.41,8219.41,1155.22,1.00015
"y_rep[87,3]",0.504625,0.00554869,0.50001,0.0,0.0,1.0,1.0,8136.53,8136.53,1143.57,1.00022
"y_rep[87,4]",0.652875,,0.476086,0.0,0.0,1.0,1.0,7837.12,7837.12,1101.49,1.00006
"y_rep[87,5]",0.200875,0.0045775,0.40068,0.0,0.0,0.0,1.0,7676.26,7676.26,1078.88,1.00018
"y_rep[87,6]",0.50425,,0.500013,0.0,0.0,1.0,1.0,8023.06,8023.06,1127.63,0.999947
"y_rep[87,7]",0.4935,,0.499989,0.0,0.0,0.0,1.0,8671.87,8671.87,1218.81,1.00026
"y_rep[88,1]",0.490125,0.0057092,0.499934,0.0,0.0,0.0,1.0,7688.16,7688.16,1080.56,0.999786
"y_rep[88,2]",0.496375,0.00545581,0.500018,0.0,0.0,0.0,1.0,8403.43,8403.43,1181.09,0.999759
"y_rep[88,3]",0.4905,0.00562824,0.499941,0.0,0.0,0.0,1.0,7912.06,7912.06,1112.03,1.00036
"y_rep[88,4]",0.64825,0.00531992,0.477546,0.0,0.0,1.0,1.0,8069.75,8069.75,1134.19,1.00017
"y_rep[88,5]",0.195,,0.396225,0.0,0.0,0.0,1.0,7488.9,7488.9,1052.55,0.999911
"y_rep[88,6]",0.499,0.00562609,0.50003,0.0,0.0,0.0,1.0,7924.96,7924.96,1113.84,0.999794
"y_rep[88,7]",0.503625,0.00548661,0.500018,0.0,0.0,1.0,1.0,8318.22,8318.22,1169.11,1.00001
"y_rep[89,1]",0.501125,0.00574184,0.50003,0.0,0.0,1.0,1.0,7613.03,7613.03,1070.0,1.00018
"y_rep[89,2]",0.493875,,0.499994,0.0,0.0,0.0,1.0,7969.62,7969.62,1120.12,1.00091
"y_rep[89,3]",0.5025,0.00566663,0.500025,0.0,0.0,1.0,1.0,7826.83,7826.83,1100.05,1.00007
"y_rep[89,4]",0.653125,0.00536222,0.476005,0.0,0.0,1.0,1.0,7888.58,7888.58,1108.73,0.999706
"y_rep[89,5]",0.20475,,0.403544,0.0,0.0,0.0,1.0,,,,
"y_rep[89,6]",0.5055,0.00554463,0.500001,0.0,0.0,1.0,1.0,8135.27,8135.27,1143.4,0.999732
"y_rep[89,7]",0.490375,0.00557011,0.499939,0.0,0.0,0.0,1.0,8086.24,8086.24,1136.51,0.99976
"y_rep[90,1]",0.49625,0.00554752,0.500017,0.0,0.0,0.0,1.0,8136.17,8136.17,1143.52,0.999924
"y_rep[90,2]",0.502125,,0.500027,0.0,0.0,1.0,1.0,7918.46,7918.46,1112.93,0.999962
"y_rep[90,3]",0.498375,,0.500029,0.0,0.0,0.0,1.0,8098.29,8098.29,1138.2,1.00024
"y_rep[90,4]",0.65375,0.00544392,0.475804,0.0,0.0,1.0,1.0,7665.25,7665.25,1077.34,1.00051
"y_rep[90,5]",0.190375,0.00433542,0.392621,0.0,0.0,0.0,1.0,8188.88,8188.88,1150.93,0.999679
"y_rep[90,6]",0.50425,,0.500013,0.0,0.0,1.0,1.0,8034.24,8034.24,1129.2,0.999817
"y_rep[90,7]",0.502125,,0.500027,0.0,0.0,1.0,1.0,7943.4,7943.4,1116.43,1.00011
"y_rep[91,1]",0.500125,0.00562508,0.500031,0.0,0.0,1.0,1.0,7906.76,7906.76,1111.28,1.0003
"y_rep[91,2]",0.494625,0.00553845,0.500002,0.0,0.0,0.0,1.0,8159.92,8159.92,1146.86,1.00062
"y_rep[91,3]",0.494375,0.00568019,0.5,0.0,0.0,0.0,1.0,7784.15,7784.15,1094.05,1.00028
"y_rep[91,4]",0.652,0.00532715,0.476366,0.0,0.0,1.0,1.0,8022.63,8022.63,1127.57,0.999734
"y_rep[91,5]",0.2045,,0.403361,0.0,0.0,0.0,1.0,,,,
"y_rep[91,6]",0.504125,0.00567083,0.500014,0.0,0.0,1.0,1.0,7781.92,7781.92,1093.73,1.00074
"y_rep[91,7]",0.506375,0.00547036,0.499991,0.0,0.0,1.0,1.0,8361.33,8361.33,1175.17,0.999783
"y_rep[92,1]",0.491375,0.00582429,0.499957,0.0,0.0,0.0,1.0,7453.66,7453.66,1047.6,1.00008
"y_rep[92,2]",0.501125,0.00563698,0.50003,0.0,0.0,1.0,1.0,7867.94,7867.94,1105.82,0.999785
"y_rep[92,3]",0.4995,,0.500031,0.0,0.0,0.0,1.0,7539.21,7539.21,1059.62,0.999766
"y_rep[92,4]",0.6465,,0.478086,0.0,0.0,1.0,1.0,,,,
"y_rep[92,5]",0.204,,0.402994,0.0,0.0,0.0,1.0,7864.4,7864.4,1105.33,0.999936
"y_rep[92,6]",0.50725,0.00553374,0.499979,0.0,0.0,1.0,1.0,8183.88,8183.88,1150.23,0.999798
"y_rep[92,7]",0.499625,,0.500031,0.0,0.0,0.0,1.0,8403.37,8403.37,1181.08,0.999814
"y_rep[93,1]",0.49875,0.00556469,0.50003,0.0,0.0,0.0,1.0,8135.51,8135.51,1143.43,0.999728
"y_rep[93,2]",0.487375,0.00548951,0.499872,0.0,0.0,0.0,1.0,8304.57,8304.57,1167.19,0.999701
"y_rep[93,3]",0.50525,0.00555713,0.500004,0.0,0.0,1.0,1.0,8112.58,8112.58,1140.21,0.999883
"y_rep[93,4]",0.65525,,0.475316,0.0,0.0,1.0,1.0,7681.84,7681.84,1079.67,0.999941
"y_rep[93,5]",0.199625,,0.399743,0.0,0.0,0.0,1.0,,,,
"y_rep[93,6]",0.501125,0.00577643,0.50003,0.0,0.0,1.0,1.0,7517.89,7517.89,1056.63,0.999645
"y_rep[93,7]",0.499125,0.00562196,0.50003,0.0,0.0,0.0,1.0,7969.58,7969.58,1120.11,0.999875
"y_rep[94,1]",0.501,0.00553519,0.50003,0.0,0.0,1.0,1.0,8169.95,8169.95,1148.27,0.999882
"y_rep[94,2]",0.501,0.0055033,0.50003,0.0,0.0,1.0,1.0,8269.48,8269.48,1162.26,1.00029
"y_rep[94,3]",0.502625,0.00554281,0.500024,0.0,0.0,1.0,1.0,8195.58,8195.58,1151.87,0.999826
"y_rep[94,4]",0.64775,0.00532673,0.477701,0.0,0.0,1.0,1.0,8053.23,8053.23,1131.87,1.00009
"y_rep[94,5]",0.203875,0.00450233,0.402902,0.0,0.0,0.0,1.0,8015.57,8015.57,1126.57,0.999712
"y_rep[94,6]",0.49125,0.00563375,0.499955,0.0,0.0,0.0,1.0,7884.65,7884.65,1108.17,0.999831
"y_rep[94,7]",0.494,0.00549702,0.499995,0.0,0.0,0.0,1.0,8282.56,8282.56,1164.1,0.999956
"y_rep[95,1]",0.495375,0.00552276,0.50001,0.0,0.0,0.0,1.0,8205.55,8205.55,1153.27,0.999706
"y_rep[95,2]",0.5035,0.00590967,0.500019,0.0,0.0,1.0,1.0,7227.4,7227.4,1015.8,0.999886
"y_rep[95,3]",0.495375,0.00553115,0.50001,0.0,0.0,0.0,1.0,8175.62,8175.62,1149.07,0.999857
"y_rep[95,4]",0.647875,0.00533472,0.477663,0.0,0.0,1.0,1.0,8019.69,8019.69,1127.15,1.00002
"y_rep[95,5]",0.19975,,0.399837,0.0,0.0,0.0,1.0,8181.62,8181.62,1149.91,1.0002
"y_rep[95,6]",0.497125,0.00565912,0.500023,0.0,0.0,0.0,1.0,7805.38,7805.38,1097.03,0.999938
"y_rep[95,7]",0.506625,0.00560842,0.499987,0.0,0.0,1.0,1.0,7955.98,7955.98,1118.2,1.00015
"y_rep[96,1]",0.501625,0.00550339,0.500029,0.0,0.0,1.0,1.0,8263.65,8263.65,1161.44,0.999745
"y_rep[96,2]",0.48975,0.00547131,0.499926,0.0,0.0,0.0,1.0,8379.79,8379.79,1177.76,0.999984
"y_rep[96,3]",0.503375,0.00552178,0.50002,0.0,0.0,1.0,1.0,8277.49,8277.49,1163.39,1.0002
"y_rep[96,4]",0.64775,,0.477701,0.0,0.0,1.0,1.0,7672.21,7672.21,1078.32,1.00027
"y_rep[96,5]",0.197375,0.00447311,0.398043,0.0,0.0,0.0,1.0,7962.35,7962.35,1119.09,0.999867
"y_rep[96,6]",0.50425,0.00584526,0.500013,0.0,0.0,1.0,1.0,7337.35,7337.35,1031.25,0.999715
"y_rep[96,7]",0.4995,0.0055573,0.500031,0.0,0.0,0.0,1.0,8112.02,8112.02,1140.13,0.999882
"y_rep[97,1]",0.50775,0.00544956,0.499971,0.0,0.0,1.0,1.0,8427.15,8427.15,1184.42,1.00002
"y_rep[97,2]",0.50025,0.00572832,0.500031,0.0,0.0,1.0,1.0,7667.88,7667.88,1077.71,0.999634
"y_rep[97,3]",0.498125,0.00570917,0.500028,0.0,0.0,0.0,1.0,7691.45,7691.45,1081.02,0.999945
"y_rep[97,4]",0.65175,0.00567041,0.476445,0.0,0.0,1.0,1.0,7066.78,7066.78,993.223,1.00005
"y_rep[97,5]",0.20425,,0.403178,0.0,0.0,0.0,1.0,8285.13,8285.13,1164.46,1.00011
"y_rep[97,6]",0.499875,0.00563637,0.500031,0.0,0.0,0.0,1.0,7900.02,7900.02,1110.33,0.999904
"y_rep[97,7]",0.49875,0.00548804,0.50003,0.0,0.0,0.0,1.0,8314.57,8314.57,1168.6,0.999833
"y_rep[98,1]",0.500125,0.00553653,0.500031,0.0,0.0,1.0,1.0,8175.95,8175.95,1149.11,0.999854
"y_rep[98,2]",0.49525,0.00553069,0.500009,0.0,0.0,0.0,1.0,8183.03,8183.03,1150.11,1.00012
"y_rep[98,3]",0.50125,0.00569636,0.50003,0.0,0.0,1.0,1.0,7751.57,7751.57,1089.47,1.00015
"y_rep[98,4]",0.644625,0.00562979,0.478657,0.0,0.0,1.0,1.0,7275.42,7275.42,1022.55,1.00018
"y_rep[98,5]",0.198125,,0.398612,0.0,0.0,0.0,1.0,7923.77,7923.77,1113.67,0.999952
"y_rep[98,6]",0.506,0.00568914,0.499995,0.0,0.0,1.0,1.0,7755.49,7755.49,1090.02,1.00019
"y_rep[98,7]",0.497125,,0.500023,0.0,0.0,0.0,1.0,8022.88,8022.88,1127.6,0.99971
"y_rep[99,1]",0.500125,0.00560114,0.500031,0.0,0.0,1.0,1.0,7982.98,7982.98,1121.99,0.999772
"y_rep[99,2]",0.49925,,0.500031,0.0,0.0,0.0,1.0,7757.42,7757.42,1090.29,1.00059
"y_rep[99,3]",0.50125,0.00554913,0.50003,0.0,0.0,1.0,1.0,8145.8,8145.8,1144.88,1.00025
"y_rep[99,4]",0.6435,0.00543807,0.478995,0.0,0.0,1.0,1.0,7806.01,7806.01,1097.12,0.999696
"y_rep[99,5]",0.205125,0.00444596,0.403818,0.0,0.0,0.0,1.0,8252.16,8252.16,1159.83,0.999775
"y_rep[99,6]",0.4935,0.0056149,0.499989,0.0,0.0,0.0,1.0,7945.4,7945.4,1116.71,0.999943
"y_rep[99,7]",0.495625,0.00559178,0.500012,0.0,0.0,0.0,1.0,8026.7,8026.7,1128.14,1.00038
"y_rep[100,1]",0.49875,0.00549192,0.50003,0.0,0.0,0.0,1.0,8313.79,8313.79,1168.49,0.999942
"y_rep[100,2]",0.49575,0.00553328,0.500013,0.0,0.0,0.0,1.0,8179.75,8179.75,1149.65,0.999805
"y_rep[100,3]",0.498375,0.00555408,0.500029,0.0,0.0,0.0,1.0,8104.98,8104.98,1139.14,0.999695
"y_rep[100,4]",0.63875,0.00529685,0.480393,0.0,0.0,1.0,1.0,8236.42,8236.42,1157.61,0.999986
"y_rep[100,5]",0.205,0.0045357,0.403727,0.0,0.0,0.0,1.0,7930.78,7930.78,1114.66,0.999818
"y_rep[100,6]",0.49475,0.00547423,0.500004,0.0,0.0,0.0,1.0,8355.14,8355.14,1174.3,0.999901
"y_rep[100,7]",0.50775,0.00557942,0.499971,0.0,0.0,1.0,1.0,8034.03,8034.03,1129.17,1.00094
"y_rep[101,1]",0.49525,0.00543006,0.500009,0.0,0.0,0.0,1.0,8491.52,8491.52,1193.47,0.999679
"y_rep[101,2]",0.505875,0.00558882,0.499997,0.0,0.0,1.0,1.0,8007.9,8007.9,1125.5,1.0001
"y_rep[101,3]",0.497125,0.00556052,0.500023,0.0,0.0,0.0,1.0,8126.76,8126.76,1142.2,0.999807
"y_rep[101,4]",0.64575,,0.478315,0.0,0.0,1.0,1.0,,,,
"y_rep[101,5]",0.196125,0.00476145,0.397089,0.0,0.0,0.0,1.0,7021.58,7021.58,986.87,0.999672
"y_rep[101,6]",0.499625,,0.500031,0.0,0.0,0.0,1.0,8398.37,8398.37,1180.38,0.999863
"y_rep[101,7]",0.501375,0.00584599,0.500029,0.0,0.0,1.0,1.0,7405.51,7405.51,1040.83,0.99965
"y_rep[102,1]",0.49425,0.00544016,0.499998,0.0,0.0,0.0,1.0,8450.07,8450.07,1187.64,1.00056
"y_rep[102,2]",0.494125,0.00547452,0.499997,0.0,0.0,0.0,1.0,8350.96,8350.96,1173.71,0.999984
"y_rep[102,3]",0.502,0.00550098,0.500027,0.0,0.0,1.0,1.0,8311.99,8311.99,1168.23,0.999786
"y_rep[102,4]",0.64725,0.00548164,0.477856,0.0,0.0,1.0,1.0,7615.91,7615.91,1070.4,1.00029
"y_rep[102,5]",0.19875,,0.399084,0.0,0.0,0.0,1.0,,,,
"y_rep[102,6]",0.498625,0.00568458,0.500029,0.0,0.0,0.0,1.0,7766.9,7766.9,1091.62,0.999823
"y_rep[102,7]",0.490375,0.00551929,0.499939,0.0,0.0,0.0,1.0,8218.38,8218.38,1155.08,0.999748
"y_rep[103,1]",0.493,0.00551708,0.499982,0.0,0.0,0.0,1.0,8260.8,8260.8,1161.04,1.00017
"y_rep[103,2]",0.49175,0.00560209,0.499963,0.0,0.0,0.0,1.0,8018.4,8018.4,1126.97,0.99989
"y_rep[103,3]",0.494875,0.00558303,0.500005,0.0,0.0,0.0,1.0,8036.95,8036.95,1129.58,1.00038
"y_rep[103,4]",0.64225,0.00557316,0.479368,0.0,0.0,1.0,1.0,7487.21,7487.21,1052.31,1.00056
"y_rep[103,5]",0.19925,,0.399461,0.0,0.0,0.0,1.0,7764.61,7764.61,1091.3,0.999827
"y_rep[103,6]",0.490125,0.00549606,0.499934,0.0,0.0,0.0,1.0,8300.24,8300.24,1166.58,0.999804
"y_rep[103,7]",0.503625,0.00551438,0.500018,0.0,0.0,1.0,1.0,8231.47,8231.47,1156.92,0.999804
"y_rep[104,1]",0.485,0.0055187,0.499806,0.0,0.0,0.0,1.0,8209.12,8209.12,1153.78,0.999868
"y_rep[104,2]",0.4935,0.00543279,0.499989,0.0,0.0,0.0,1.0,8479.64,8479.64,1191.8,1.00014
"y_rep[104,3]",0.49875,0.00546991,0.50003,0.0,0.0,0.0,1.0,8362.31,8362.31,1175.31,0.99972
"y_rep[104,4]",0.646,,0.478239,0.0,0.0,1.0,1.0,8190.76,8190.76,1151.2,0.999693
"y_rep[104,5]",0.2025,0.00447905,0.401888,0.0,0.0,0.0,1.0,8066.69,8066.69,1133.76,0.999587
"y_rep[104,6]",0.483125,0.00557881,0.499746,0.0,0.0,0.0,1.0,8033.56,8033.56,1129.1,0.999898
"y_rep[104,7]",0.497125,0.00553309,0.500023,0.0,0.0,0.0,1.0,8209.3,8209.3,1153.8,0.999802
"y_rep[105,1]",0.49875,0.00541327,0.50003,0.0,0.0,0.0,1.0,8543.42,8543.42,1200.76,0.999711
"y_rep[105,2]",0.49575,,0.500013,0.0,0.0,0.0,1.0,8109.53,8109.53,1139.78,1.00002
"y_rep[105,3]",0.500875,,0.50003,0.0,0.0,1.0,1.0,8051.34,8051.34,1131.6,0.999769
"y_rep[105,4]",0.64825,0.00530989,0.477546,0.0,0.0,1.0,1.0,8096.03,8096.03,1137.88,1.00011
"y_rep[105,5]",0.2,,0.400025,0.0,0.0,0.0,1.0,,,,
"y_rep[105,6]",0.493625,,0.499991,0.0,0.0,0.0,1.0,7609.36,7609.36,1069.48,1.0
"y_rep[105,7]",0.49175,0.00567854,0.499963,0.0,0.0,0.0,1.0,7773.72,7773.72,1092.58,0.99994
"y_rep[106,1]",0.492625,0.00547601,0.499977,0.0,0.0,0.0,1.0,8344.42,8344.42,1172.79,0.999794
"y_rep[106,2]",0.496125,0.00565398,0.500016,0.0,0.0,0.0,1.0,7853.47,7853.47,1103.79,0.99994
"y_rep[106,3]",0.49875,0.00551098,0.50003,0.0,0.0,0.0,1.0,8237.18,8237.18,1157.72,0.999973
"y_rep[106,4]",0.65325,,0.475965,0.0,0.0,1.0,1.0,7948.6,7948.6,1117.16,1.00062
"y_rep[106,5]",0.19425,0.00435998,0.395647,0.0,0.0,0.0,1.0,8300.98,8300.98,1166.69,0.999992
"y_rep[106,6]",0.496875,0.00555564,0.500021,0.0,0.0,0.0,1.0,8116.91,8116.91,1140.82,0.999802
"y_rep[106,7]",0.505375,0.0055462,0.500002,0.0,0.0,1.0,1.0,8162.38,8162.38,1147.21,1.00055
"y_rep[107,1]",0.48525,0.00552825,0.499814,0.0,0.0,0.0,1.0,8120.6,8120.6,1141.33,0.999691
"y_rep[107,2]",0.497125,0.00565643,0.500023,0.0,0.0,0.0,1.0,7836.87,7836.87,1101.46,0.999742
"y_rep[107,3]",0.502625,0.00544033,0.500024,0.0,0.0,1.0,1.0,8472.8,8472.8,1190.84,0.999735
"y_rep[107,4]",0.647875,,0.477663,0.0,0.0,1.0,1.0,7844.46,7844.46,1102.52,0.999852
"y_rep[107,5]",0.198875,,0.399179,0.0,0.0,0.0,1.0,8171.4,8171.4,1148.47,0.999868
"y_rep[107,6]",0.4985,0.00545704,0.500029,0.0,0.0,0.0,1.0,8410.15,8410.15,1182.03,0.999898
"y_rep[107,7]",0.503375,0.00559324,0.50002,0.0,0.0,1.0,1.0,8014.37,8014.37,1126.4,1.00066
"y_rep[108,1]",0.5035,0.00548049,0.500019,0.0,0.0,1.0,1.0,8331.27,8331.27,1170.94,1.00026
"y_rep[108,2]",0.4925,0.00567151,0.499975,0.0,0.0,0.0,1.0,7793.9,7793.9,1095.42,1.00011
"y_rep[108,3]",0.510875,0.00561596,0.499913,0.0,0.0,1.0,1.0,7930.16,7930.16,1114.57,1.00072
"y_rep[108,4]",0.65575,0.00522864,0.475153,0.0,0.0,1.0,1.0,8264.36,8264.36,1161.54,0.999993
"y_rep[108,5]",0.201625,0.00444939,0.401239,0.0,0.0,0.0,1.0,8140.27,8140.27,1144.1,0.999963
"y_rep[108,6]",0.5065,0.00557943,0.499989,0.0,0.0,1.0,1.0,8050.43,8050.43,1131.47,1.00012
"y_rep[108,7]",0.508875,0.00556214,0.499952,0.0,0.0,1.0,1.0,8111.04,8111.04,1139.99,0.999813
"y_rep[109,1]",0.495,0.00561003,0.500006,0.0,0.0,0.0,1.0,7959.3,7959.3,1118.67,0.999766
"y_rep[109,2]",0.50075,0.00548469,0.500031,0.0,0.0,1.0,1.0,8353.15,8353.15,1174.02,1.0
"y_rep[109,3]",0.50625,0.00555423,0.499992,0.0,0.0,1.0,1.0,8120.62,8120.62,1141.34,0.999837
"y_rep[109,4]",0.645,0.00539905,0.478543,0.0,0.0,1.0,1.0,7891.22,7891.22,1109.1,0.999974
"y_rep[109,5]",0.202375,0.00460451,0.401795,0.0,0.0,0.0,1.0,7687.95,7687.95,1080.53,1.0004
"y_rep[109,6]",0.50275,0.00562862,0.500024,0.0,0.0,1.0,1.0,7930.79,7930.79,1114.66,1.00007
"y_rep[109,7]",0.490125,0.0055594,0.499934,0.0,0.0,0.0,1.0,8114.62,8114.62,1140.49,0.999609
"y_rep[110,1]",0.497625,0.00539415,0.500026,0.0,0.0,0.0,1.0,8604.99,8604.99,1209.42,1.00002
"y_rep[110,2]",0.497375,0.00561191,0.500024,0.0,0.0,0.0,1.0,7966.79,7966.79,1119.72,0.999808
"y_rep[110,3]",0.5025,0.00552004,0.500025,0.0,0.0,1.0,1.0,8219.56,8219.56,1155.24,0.999694
"y_rep[110,4]",0.649875,0.00542043,0.477039,0.0,0.0,1.0,1.0,7775.26,7775.26,1092.8,0.999634
"y_rep[110,5]",0.203,,0.402258,0.0,0.0,0.0,1.0,,,,
"y_rep[110,6]",0.49675,0.00580744,0.500021,0.0,0.0,0.0,1.0,7456.77,7456.77,1048.04,1.00007
"y_rep[110,7]",0.5,0.00546797,0.500031,0.7413,0.0,0.5,1.0,8375.43,8375.43,1177.15,
"y_rep[111,1]",0.496,,0.500015,0.0,0.0,0.0,1.0,7479.92,7479.92,1051.29,0.999863
"y_rep[111,2]",0.493875,0.00556876,0.499994,0.0,0.0,0.0,1.0,8092.68,8092.68,1137.41,0.999869
"y_rep[111,3]",0.497375,0.00544036,0.500024,0.0,0.0,0.0,1.0,8456.43,8456.43,1188.54,0.999719
"y_rep[111,4]",0.644875,,0.478581,0.0,0.0,1.0,1.0,8224.06,8224.06,1155.88,1.00023
"y_rep[111,5]",0.210875,,0.407955,0.0,0.0,0.0,1.0,8091.26,8091.26,1137.21,0.999712
"y_rep[111,6]",0.4935,0.00550973,0.499989,0.0,0.0,0.0,1.0,8240.26,8240.26,1158.15,0.999953
"y_rep[111,7]",0.495875,0.00556988,0.500014,0.0,0.0,0.0,1.0,8083.57,8083.57,1136.13,0.999748
"y_rep[112,1]",0.5,0.00552852,0.500031,0.7413,0.0,0.5,1.0,8196.27,8196.27,1151.97,
"y_rep[112,2]",0.498375,0.00564942,0.500029,0.0,0.0,0.0,1.0,7880.73,7880.73,1107.62,0.999772
"y_rep[112,3]",0.504125,0.00549988,0.500014,0.0,0.0,1.0,1.0,8277.99,8277.99,1163.46,1.00016
